customer_tweet_id,customer_author_id,customer_created_at,customer_text,brand_reply_text,intent,intent_notes
2511615,715856,Wed Nov 15 22:52:30 +0000 2017,"Que raro que @116875 no se haya cobrado el juego, creo que ya les jalaron los pelos por entregarlos un día antes u.u","@715856 ¡Hola, Raúl! Sin compartir información personal, ¿puedes darnos más detalles sobre lo ocurrido con el juego?. ^NB",PAYMENT_BILLING,Machine-assisted training label; rules:2;ml:0.27. Not human-verified. | Human-verified correction: Customer cannot access their account.
120159,142676,Thu Nov 23 08:22:44 +0000 2017,"Amazonプライム勝手に継続登録になって無駄にお金払ってから約半年..

そう言えば映画とかアニメ観れたよな〜
って3日前から作業中に鋼錬の旧アニ垂れ流しで全話観て、今日昼から旧劇も観たんやけど、来年もプライム会員継続しようかと心揺れてる笑

キョロちゃんまで配信されてるんやで？やばない？笑",@142676 意図せず登録されたとの事ですが、ご活用いただけているようで幸いです。どうぞよろしくお願いいたします。 EK,PRIME_MEMBERSHIP,Machine-assisted training label; manual semantic correction. Not human-verified. | Human-verified correction: Customer cannot access their account.
1168499,394854,Sun Oct 15 19:55:05 +0000 2017,Looks like the @118706 thought my @115821 box was actually a football. https://t.co/VA1nDtvwtv,"@394854 Terribly sorry for the damage, Matty! Looks like someone spiked this in the end zone! 😨 Were the contents damaged? ^JZ",OTHER,Machine-assisted training label; uncertain;ml:0.29. Not human-verified.
2094043,207161,Wed Nov 08 11:01:53 +0000 2017,"@AmazonHelp Nel mio, vero e con prime, l'ordine risulta in consegna il 10 novembre.
Il quello simulato invece https://t.co/dczRI8YTwn",@207161 Contatta la nostra Assistenza cliccando qui: https://t.co/YtcS8zMWhk. ^MA,ORDER_DELIVERY,Machine-assisted training label; manual semantic correction. Not human-verified.
1292068,422157,Sat Nov 25 20:20:55 +0000 2017,If they’re ‘here for me’ I think @AmazonHelp have fallen down the same  black hole that my parcel appears to have fallen down. https://t.co/NnLWBSf3mj,"@422157 We want to make sure you receive your order. If it doesn't arrive by 21:00, we'd like to help here: https://t.co/JzP7hlA23B ^RA",ORDER_DELIVERY,Machine-assisted training label; rules:8;margin:8. Not human-verified.
124793,143955,Fri Nov 24 01:48:25 +0000 2017,"@AmazonHelp Inicialmente estaba programada para el día 19, después cambió para el día 20, ese día no me encontraron, cambié mi dirección a mi trabajo y después ya no se comunicaron para nada","@143955 J. Daniel, muchas gracias por el dato, en ese caso lo mejor sería que te comuniques con los compañeros de Servicio al Cliente por medio de este enlace: https://t.co/beR78zMMYB
^CB",ORDER_DELIVERY,Machine-assisted training label; manual semantic correction. Not human-verified.
2945492,807850,Wed Nov 29 15:51:40 +0000 2017,@AmazonHelp  https://t.co/4OCpNgZuVV,@807850 I can understand your frustration! Please allow my team to take a look into this for you! Leave your details and information here: https://t.co/u1AC4OE6W3 and a member of my team will be responding shortly. ^AH,OTHER,Machine-assisted training label; uncertain;ml:0.23. Not human-verified.
180339,158418,Tue Oct 03 15:56:27 +0000 2017,"@AmazonHelp Check the IMEI no is showing on the phone I don't know why courier guys are creating issues in pick up, I am sick and tired https://t.co/mdTy2Cemmk","@158418 We've sent a correspondence to your registered account, request you to check. ^MA",ORDER_DELIVERY,Machine-assisted training label; rules:8;margin:8. Not human-verified.
2913146,806436,Tue Nov 28 22:31:47 +0000 2017,@116875 que puedo hacer con las compras que hice si mi cuenta está suspendida?,"@806436 ¡Hola, Alfonso! Sin compartir información personal, ¿podrías informarnos si recibiste un correo con instrucciones sobre como accesar a tu cuenta de nuevo?. ^NB",ACCOUNT_ACCESS,Machine-assisted training label; manual semantic correction. Not human-verified. | Human-verified correction: Customer cannot access their account.
1255413,414364,Tue Nov 21 16:49:35 +0000 2017,@AmazonHelp Ok. Muchas gracias!,"@414364 Con mucho gusto, aquí estaremos para ayudarte. ¡Saludos! ^FZ",OTHER,Machine-assisted training label; uncertain;ml:0.22. Not human-verified.
570007,253801,Sun Dec 03 03:44:39 +0000 2017,"@AmazonHelp Package status says received, but i didnt get it, Amazon told me to call in a police report, i did. Amazon got the police report number, told me they would contact the police to verify the report, that was Nov 3rd, i get told they will call monday, 4 mondays in a row and nothing",@253801 A member of our team would like to look into this experience for you. Can you please provide your order details here: https://t.co/vgYzd1iVFe? ^ST,ORDER_DELIVERY,Machine-assisted training label; rules:12;margin:12. Not human-verified.
2702004,758977,Sun Nov 19 21:27:31 +0000 2017,"@AmazonHelp It is now 9:30pm something is telling me it’s not coming!
Also the furby expected 16th, then 17th, then 18th and still nothing https://t.co/Yu9VmPRJfa",@758977 Thank you for the info! Let's take a look in real time along with you to get this sorted here: https://t.co/JzP7hlA23B ^JZ,OTHER,Machine-assisted training label; uncertain;ml:0.25. Not human-verified.
1250159,169505,Mon Oct 16 03:30:45 +0000 2017,I asked for replacement not refund you shitty @115850 how dare you to cancel the order without any prior information,@169505 Refund is initiated on your order as a replacement is not available. We've sent an email to your registered email for it. ^SF,RETURN_REFUND,Machine-assisted training label; rules:16;margin:14. Not human-verified. | Human-verified correction: Customer cannot access their account.
780848,306428,Thu Oct 12 10:37:21 +0000 2017,@AmazonHelp Can you people call me on my mob no ending with 5060 registered with you.,@306428 We can't make direct contact as per security norms.  Kindly share your details over the secure link to  let us help you. ^CB,OTHER,Machine-assisted training label; manual semantic correction. Not human-verified.
2772345,774908,Mon Nov 27 00:29:58 +0000 2017,decepcionada com a @117086 nunca atrasava encomenda. aí comprei o som e a fúria doida pra procrastinar essa semana e já tá 3 dias sem chegar aqui em casa. enquanto um box q minha roommate comprou na Black Friday já tá aqui :|,"@774908 Olá. Me diga, qual a data de entrega indicada no e-mail de confirmação do pedido? Por favor, não compartilhe o número de pedido. ^CR",ORDER_DELIVERY,Machine-assisted training label; manual semantic correction. Not human-verified.
75926,132998,Thu Nov 30 11:46:51 +0000 2017,Estou baixando tudo quanto é livro gratuito e amostra grátis. Obrigada #kindle @117804,"@132998 Muito amor, Iané 💕⚡️ Qual livro baixou? 🤔 ^VL",PRODUCT_CONTENT,Machine-assisted training label; manual semantic correction. Not human-verified. | Human-verified correction: Customer cannot access their account.
269143,180174,Fri Oct 06 00:42:11 +0000 2017,"昨夜注文したのに未だ支払いメールが来ない(≡ε≡；)
Amazon忙しいのかな？",@180174 Amazonです。番号は出荷準備がされ次第の発行となりますので、心待ちにされているところ恐れ入りますがお届け予定日を目安におまちくださいませ。なお、発行済みの場合は注文履歴、アカウントサービス内のメッセージセンターからもご確認ができます。SK,PAYMENT_BILLING,Machine-assisted training label; manual semantic correction. Not human-verified. | Human-verified correction: Customer cannot access their account.
388474,207926,Sat Oct 14 02:35:09 +0000 2017,"@AmazonHelp I want my money back . I know you have no solution, only time pass.",@207926 I request you to revert on it for any further assistance. (3/3)^SF,COMPLAINT_FEEDBACK,Machine-assisted training label; uncertain;ml:0.23. Not human-verified.
990781,354113,Sat Oct 14 10:46:58 +0000 2017,"@149473 @AmazonHelp 
buyer keeps calling, package continues to occupy drawing room, refund delays, money blocked https://t.co/otsO9tZOqD",@354113 We have responded to your concern here: https://t.co/GvKgfNqP0u. Kindly check. ^MP,RETURN_REFUND,Machine-assisted training label; rules:16;margin:4. Not human-verified.
973621,339899,Sun Oct 22 08:51:03 +0000 2017,"@AmazonHelp Order#406-4662964-9823557 dtd 14oct. 8 days to order, , 6 days at destination but not delivered. Daily says delivering today.",@339899 and I'II contact you at the earliest. 2/2 ^AH,ORDER_DELIVERY,Machine-assisted training label; rules:8;margin:8. Not human-verified.
139006,147322,Fri Nov 24 10:49:41 +0000 2017,@AmazonHelp https://t.co/LFBvRs6dx7,"@147322 Hi, we are waiting on an update from our suppliers and will send you an updated delivery estimate soon ^KK",OTHER,Machine-assisted training label; uncertain;ml:0.23. Not human-verified.
380561,206271,Mon Oct 09 08:47:55 +0000 2017,@AmazonHelp さっきヤマトにもカスタマーサービスにも電話したんですけど繋がらなかったです😡😡😡,@206271 ご迷惑をおかけしております。先程のリンクよりアクセスしていただきますと、お電話の平均待ち時間が表示されます。カスタマーサービスよりお電話いたしますので、電話番号を入力のうえボタンを押してお待ちください。 RI,COMPLAINT_FEEDBACK,Machine-assisted training label; manual semantic correction. Not human-verified. | Human-verified correction: Customer cannot access their account.
2621115,740608,Fri Nov 17 15:39:44 +0000 2017,@116875 rompe todas las teorías de conspiración acerca de #ElBuenFin Sin duda mi lugar favorito para comprar :),"@740608 Es casi imposible resistirse, Miguel. ¿Ya has hecho alguna compra? 🤗 ^LG",PRICING_PROMOTIONS,Machine-assisted training label; manual semantic correction. Not human-verified. | Human-verified correction: Customer cannot access their account.
1916236,570775,Wed Oct 18 12:59:18 +0000 2017,Ordered from @116090 and picked the expedited shipping option. No delivery on the “guaranteed” date. Did not meet expectations👎🏻❌📦,@570775 I'm sorry your parcel didn't arrive as expected! Were you given an updated date or a notice of delay? We'd like to help!^ZW,ORDER_DELIVERY,Machine-assisted training label; rules:12;margin:12. Not human-verified.
2664101,750686,Sun Nov 26 22:04:51 +0000 2017,@AmazonHelp bitterly disappointed with the lack of care by @115830 &amp; their customer service. Not helped by the patronising sign off https://t.co/wctLKtbvYy,@750686 I'm very sorry for the poor experience. Without disclosing your personal information. Will you tell us more about the issue you're experiencing? We'd be happy to help in any way possible. ^SK,COMPLAINT_FEEDBACK,Machine-assisted training label; rules:2;ml:0.25. Not human-verified. | Human-verified correction: Customer cannot access their account.
841350,320157,Mon Oct 16 20:27:15 +0000 2017,"@AmazonHelp Ya no, pero @135806 miente continuamente en las entregas, indicando que no estoy, cuando no han pasado por casa.","@320157 Comprendo. Por favor, envía tus comentarios sobre el transportista a nuestro Servicio al Cliente: https://t.co/OjvUxwnzPe ^CR",ORDER_DELIVERY,Machine-assisted training label; manual semantic correction. Not human-verified.
77611,133290,Wed Nov 29 14:35:27 +0000 2017,"@AmazonHelp Are you really from Amazon.. I have given my order number and you just can't reach to me.. #Amazed

You just doing fraud with Indians... and show yourself clean with your fake database.","@133290 As informed earlier, we won't be able to access your account details over twitter. The only way we can check your details is when we receive them via secured link shared earlier. Kindly do the needful and we'll help you at the earliest. ^HS",ORDER_DELIVERY,Machine-assisted training label; rules:2;ml:0.22. Not human-verified.
495800,233261,Fri Dec 01 18:23:09 +0000 2017,@115850 somehow not able to download apps on my fire stick. Gives an error of purchase failure. Pls help,@233261 Apologies for the trouble. Kindly report this to our Prime support team here: https://t.co/FrpK8OX5IY ^RB,TECHNICAL_SUPPORT,Machine-assisted training label; rules:2;ml:0.21. Not human-verified. | Human-verified correction: Customer cannot access their account.
2936666,811832,Wed Nov 29 11:50:25 +0000 2017,@AmazonHelp No Amazon links work at all. Can't access any of it. I will have to ask a friend to use their phone or internet. Thanks for your help.,@811832 No worries at all. You should be able to log in from a different device and than you can either cancel it from your own account or get in touch with us.^MA,ACCOUNT_ACCESS,Machine-assisted training label; rules:10;margin:10. Not human-verified. | Human-verified correction: Customer cannot access their account.
2621098,246082,Fri Nov 17 15:49:19 +0000 2017,Great first start with #Alexa @AmazonHelp https://t.co/3gPKcVHJK2,@246082 We're here to help! Would you mind telling us more about what you're trying to do? Have you tried using the Alexa app? ^RA,OTHER,Machine-assisted training label; rules:9;margin:9. Not human-verified. | Human-verified correction: Positive feedback about Alexa; no specific technical issue is reported.
1249443,203605,Thu Oct 26 03:36:50 +0000 2017,@AmazonHelp Friday 10/27,@203605 We will send you a confirmation e-mail once it ships. Let us know if you run into issues! ^EB,OTHER,Machine-assisted training label; uncertain;ml:0.23. Not human-verified.
2132895,627596,Wed Nov 08 19:53:16 +0000 2017,"@116928 porque ponéis fecha de entrega garantizada si luego no es así, llevo todo el día esperando y he llamado varias veces y nada",@627596 Hola Gema. Lamentamos lo sucedido. ¿Has intentado contactar al transportista para verificar el estatus de tu pedido? ^HC,ORDER_DELIVERY,Machine-assisted training label; rules:2;ml:0.28. Not human-verified.
1226571,404398,Thu Oct 26 00:12:21 +0000 2017,@AmazonHelp I already did that. Got a revert on mail but not on call.,"@404398 Please write back to the email you've received from our team, requesting for a call back and we'll get back to you. ^SQ",OTHER,Machine-assisted training label; uncertain;ml:0.22. Not human-verified.
2170955,383783,Thu Nov 09 12:44:46 +0000 2017,@AmazonHelp Can’t find the option to buy. Either on amazon app or audible app,@383783 Hello Jovan! The following page should help you out with this: https://t.co/dKgSMps0mx Keep us updated!  ^CN,TECHNICAL_SUPPORT,Machine-assisted training label; rules:4;margin:4. Not human-verified.
2580519,731406,Thu Nov 16 22:39:40 +0000 2017,@AmazonHelp Yup already tried that,@731406 We'd like to take a closer look at this with you. Please reach out to us at your earliest convenience here: https://t.co/Q7Ftz6nj80 ^LJ,OTHER,Machine-assisted training label; uncertain;ml:0.20. Not human-verified.
2882677,799774,Tue Nov 28 09:43:56 +0000 2017,うそだろ・・・AmazonmusicでペルソナシリーズのBGMがほとんどカバーされてる・・・落としたやつ後から請求とかないよね・・・？,@799774 「Prime Music」でしょうか？「Amazonプライム会員の方」で、かつ「Prime Music対象作品」であれば、追加料金なしでご視聴いただけます。https://t.co/tCTnqCCgzb TN,PAYMENT_BILLING,Machine-assisted training label; manual semantic correction. Not human-verified. | Human-verified correction: Customer cannot access their account.
479358,228921,Fri Dec 01 12:45:31 +0000 2017,@AmazonHelp I got letter from Amazon in the mail today offering another 30-Day Free Trial to Amazon Prime but when I go to https://t.co/VGstb43w7i I'm forced to pay. https://t.co/ZPmjmiKyl2,"@228921 I apologize for the inconvenience, we consider your free or paid membership history when determining whether you're eligible for an Amazon Prime free trial. ^NC",PRIME_MEMBERSHIP,Machine-assisted training label; rules:8;margin:8. Not human-verified. | Human-verified correction: Customer cannot access their account.
890544,331440,Fri Oct 20 23:50:09 +0000 2017,"Hey @118706 @115821 the new carrier for rte C008 cty 13121 is just the worst. 8 pm and no delivery, and this is normal, amzn why do u use Usps","@331440 Sorry for the trouble! If you'd like, we can contact the carrier on your behalf via phone here: https://t.co/hApLpMlfHN ^KP",ORDER_DELIVERY,Machine-assisted training label; rules:12;margin:10. Not human-verified.
789003,308152,Thu Oct 12 11:11:54 +0000 2017,@115830 Fancy explaining what is going on with this item? The publishers website clearly says it was released in Sept. https://t.co/e1LED216RT,"@308152 Hey, release dates for the US and UK will typically have different dates. ^RS",TECHNICAL_SUPPORT,Machine-assisted training label; rules:4;margin:4. Not human-verified.
2115530,367685,Wed Nov 08 17:15:37 +0000 2017,@AmazonHelp Canada Post,@367685 Thanks for confirming! Have you tried these steps to locate your package: https://t.co/w3V3KfHfOH? ^HC,ORDER_DELIVERY,Machine-assisted training label; uncertain;ml:0.19. Not human-verified.
2724452,615233,Mon Nov 20 11:25:49 +0000 2017,@115830 @AmazonHelp I’ve just had two orders delivered to a neighbour however they only left the neighbours name and not door number. How am I able to guess who the person is who has my parcels?,"@615233 Hi, Aaron! I'm very sorry that you've had this experience.  We'd love to help!  Please reach out to us via phone or chat so that we can look into this together: https://t.co/JzP7hlA23B ^SP",ORDER_DELIVERY,Machine-assisted training label; rules:8;margin:8. Not human-verified.
1657878,505841,Mon Nov 06 04:37:37 +0000 2017,"@AmazonHelp 素早い回答ありがとうございます。
引き続き注意します。",@505841 とんでもございません。これからもご不明点やお気づきの点などございましたらご遠慮なくお知らせください。なお、同様のメッセージを今後受信しないためにも、ご利用の携帯会社の窓口へ受信したメッセージをご申告いただくことをおすすめいたします。MH,OTHER,Machine-assisted training label; uncertain;ml:0.24. Not human-verified.
714724,290977,Tue Oct 10 23:37:27 +0000 2017,My signed copy of #TurtlesAllTheWayDown is not signed &amp; also the last 20 pages or so are glued together? @115821 wtf?,@290977 Sorry it arrived like this. Please get in touch with us directly to look into available options: https://t.co/wwV8Sk03wp ^CL,RETURN_REFUND,Machine-assisted training label; manual semantic correction. Not human-verified.
1895476,564975,Wed Oct 18 12:21:30 +0000 2017,@115821 My package wasn't delivered and I can't find a phone number to call customer service! What is the number for customer service?,"@564975 Hi, have you been able to check with close neighbors or safe places: https://t.co/gUfzkPAAhI ^TS",ORDER_DELIVERY,Machine-assisted training label; rules:12;margin:10. Not human-verified.
991010,184637,Sun Oct 22 13:01:10 +0000 2017,@AmazonHelp ur delivery guy didn't call me &amp; I received a message saying I was not contactable!! Every time u prove u don't care abt custmr,"@184637 Sorry to know that, please connect with us here: https://t.co/TdDksLo6Mf and we'll check this out for you. ^MS",ORDER_DELIVERY,Machine-assisted training label; rules:12;margin:12. Not human-verified.
1702204,224133,Mon Nov 06 21:28:28 +0000 2017,@115823 Have tried so hard to verify my account and nothing works. Please help.,"@224133 We're here to help! Are you having trouble signing in to your account? If so, are you receiving any error messages? ^RA",ACCOUNT_ACCESS,Machine-assisted training label; manual semantic correction. Not human-verified. | Human-verified correction: Customer cannot access their account.
806327,312151,Thu Oct 12 17:55:21 +0000 2017,@AmazonHelp Yeah my package was suppose to arrive yesterday by 9pm now it says it might not come until tomorrow,"@312151 Sometimes delays can happen, but we want to make sure you receive your order! Let us know if it doesn't arrive by tomorrow! ^ME",ORDER_DELIVERY,Machine-assisted training label; rules:12;margin:12. Not human-verified.
872625,119448,Fri Oct 20 20:23:03 +0000 2017,@115850 there has been no response yet... https://t.co/dGGb0KsCix,@119448 We've sent a correspondence to your registered email address. Please check and you may reply to the same. ^SQ,COMPLAINT_FEEDBACK,Machine-assisted training label; rules:2;ml:0.25. Not human-verified.
1450064,456481,Sat Nov 11 10:32:07 +0000 2017,"@AmazonHelp Sorry to say but your chat service is incredibly slow and n/useful w/soever. Tried calling, no help. Need to get the lump sum refunded taken from my acc on 30Oct asap pls, v unfair!!!",@456481 Hello- What was advised when you spoke with us directly? We wouldn't have access from here to request or issue any refund. ^NV,RETURN_REFUND,Machine-assisted training label; rules:8;margin:8. Not human-verified. | Human-verified correction: Customer cannot access their account.
2520579,717939,Thu Nov 16 01:18:33 +0000 2017,密林primeのタイムセールに乗じて、7Dmk2用のバッテリーを2コ購入,@717939 ご利用ありがとうございます|ω・).SK,PRICING_PROMOTIONS,Machine-assisted training label; manual semantic correction. Not human-verified. | Human-verified correction: Customer cannot access their account.
76061,133021,Thu Nov 30 10:59:15 +0000 2017,@AmazonHelp Would be best if you provide a resolution asap...rather dan superfluous tweets,"@133021 We'd like to help you out. However, being on social media, we'll not be able to access your account from here. Kindly fill in your details from the link provided earlier and we'll reach out to you with an update.^AR",OTHER,Machine-assisted training label; uncertain;ml:0.23. Not human-verified.
1107240,381322,Sun Oct 15 09:27:44 +0000 2017,@AmazonHelp 2/2  on giving assurance but do nothing,@381322 Please don't provide your order details as we consider it personal info. Our twitter page is visible to public.(2/2) ^CB,OTHER,Machine-assisted training label; uncertain;ml:0.21. Not human-verified.
2291167,665470,Sun Nov 12 10:28:00 +0000 2017,@AmazonHelp そうさせて頂きますー！,@665470 お手数をおかけいたしますが、どうぞよろしくお願いいたします。HM,OTHER,Machine-assisted training label; uncertain;ml:0.21. Not human-verified.
132565,145908,Fri Nov 24 07:06:47 +0000 2017,"@115850 I have had an unpleasant experience dealing with Amazon with reference to order no # 408-5217257-7653153, from delivery, to return pickup and now refund has been delayed a lot","@145908 Sorry for the trouble you have faced so far with the order. I understand how upsetting it could be. Please fill this form: https://t.co/beaaDm0muc and we'll have a closer look at your concern. Once you do the needful, our team will get back to you soon.^AR",RETURN_REFUND,Machine-assisted training label; rules:21;margin:9. Not human-verified.
266859,179594,Thu Oct 05 23:48:06 +0000 2017,@AmazonHelp my package says delivery but there is nothing at my door! How do I report it??,@179594 Oh no! Orders like this typically arrive within 36 hours. Here's a few tips to help locate the package: https://t.co/7bxtnt9TIw ^MB,ORDER_DELIVERY,Machine-assisted training label; rules:16;margin:16. Not human-verified.
877024,198136,Sat Oct 14 00:59:32 +0000 2017,"@AmazonHelp It says ""ships from and sold by https://t.co/s2iL5Cpv0X""",@198136 Thanks for confirming! We'd like to take a closer look to see what's going on here: https://t.co/hApLpMlfHN ^HC,PRODUCT_CONTENT,Machine-assisted training label; manual semantic correction. Not human-verified. | Human-verified correction: Customer cannot access their account.
1092429,377790,Mon Oct 23 21:00:35 +0000 2017,@116316 Das ist schonmal was. Vielen lieben Dank :),@377790 Bitte 😊,OTHER,Machine-assisted training label; uncertain;ml:0.20. Not human-verified.
347354,194382,Sun Oct 08 14:26:47 +0000 2017,"@AmazonHelp No, I was not given a reason, nor would any makes sense. Secondly, you sent me a link to a warranty page, not anything about reviews.",@194382 Whoops! This link should do the trick: https://t.co/Ck6LoxwmPV ^JZ,PRODUCT_CONTENT,Machine-assisted training label; manual semantic correction. Not human-verified.
1591515,489253,Sun Nov 05 00:38:19 +0000 2017,"@AmazonHelp doesn't say, just said the package was to arrive by 8pm. Received this shipment notification. https://t.co/xHe1dj91sL","@489253 Using the link BA provided, you will be able to review your order details (such as carrier information). ^WM",ORDER_DELIVERY,Machine-assisted training label; rules:12;margin:12. Not human-verified.
2895978,270206,Tue Nov 28 16:31:37 +0000 2017,@AmazonHelp Just had update to delivery status. It's 250km away. Confident its going to be here by 20h? Or going to get that compensation cheque book out? A lesson: stop using f*cking @132988 ... aka CHRONIC-Post !! https://t.co/boHqi43qVD,"@270206 I’m really sorry for the inconvenience caused by this incident. To do the necessary, I invite you to contact our customer service in English by email via the following link:  https://t.co/hgIrz98cdI ^SB",ORDER_DELIVERY,Machine-assisted training label; rules:12;margin:10. Not human-verified.
438682,219240,Tue Oct 10 18:00:55 +0000 2017,"promis j’arrête ! ou pas 😜
@120533 https://t.co/6Fiqg552Ys",@219240 😲 ! Une chose est certaine c'est qu'on n'arrêtera pas de vous fournir le meilleur service de notre part 😉 . ^BR,OTHER,Machine-assisted training label; uncertain;ml:0.23. Not human-verified.
1651535,280452,Tue Oct 17 14:24:00 +0000 2017,"I think @115830 Logistics must be one of the slowest carrier services out there, never had a package arrive before about 4pm...","@280452 Sorry for the frustration, David! Most couriers do deliveries until 21:00. Please keep us posted! ^JZ",ORDER_DELIVERY,Machine-assisted training label; rules:12;margin:12. Not human-verified.
1516076,471750,Fri Nov 03 19:17:44 +0000 2017,@AmazonHelp I spoke w them immed and they offered no help. Only a refund and small credit. Could not reach driver bc of policy. Unacceptable.,@471750 We'd like to have a member of our team look at this a little more. Please provide your info here:: https://t.co/0nV0m2VAXn ^HS,RETURN_REFUND,Machine-assisted training label; rules:16;margin:14. Not human-verified.
553368,249055,Sat Dec 02 20:17:48 +0000 2017,@AmazonHelp Tried everything before with no luck - so frustrating 😩,@249055 We'd like to take a closer look into this with you. Please contact us via phone or chat: https://t.co/JzP7hlA23B ^KB,COMPLAINT_FEEDBACK,Machine-assisted training label; rules:2;ml:0.20. Not human-verified.
1284951,420572,Mon Oct 16 08:41:13 +0000 2017,@116618  Requesting more uncensored version for Kollywood  #Thupparivaalan,@420572 Thank you for watching prime video's. Kindly stay tuned to our website for more updates. ^RD,PRODUCT_CONTENT,Machine-assisted training label; manual semantic correction. Not human-verified. | Human-verified correction: Customer cannot access their account.
1729651,522749,Tue Nov 07 11:13:34 +0000 2017,Amazonカスタマーセンターを名乗るとこから、ショートメッセージが来た。ちょっと焦るよね💦 https://t.co/X20JMvB4jH,@522749 失礼いたします。ご存知かと存じますが、当サイトからそのようなメールをお送りすることはございません。当サイトの名を騙るフィッシング行為が増えているようです。連絡先に電話をしたりしないようお気を付けください。https://t.co/k4jy2iTq1Y  SM,ACCOUNT_ACCESS,Machine-assisted training label; manual semantic correction. Not human-verified. | Human-verified correction: Customer cannot access their account.
487633,231074,Sat Dec 02 15:48:26 +0000 2017,"@AmazonHelp Gracias, ya recibí hoy el pedido. Con un día de retraso.","@231074 Lamentamos las molestias. ¿Todo está en orden con el producto que recibiste? 
^ES",ORDER_DELIVERY,Machine-assisted training label; rules:2;ml:0.22. Not human-verified.
2387439,687965,Tue Nov 14 06:40:17 +0000 2017,@AmazonHelp Okay Thank You !,@687965 Thank you for understanding. Keep us posted for any further concerns. ^AP,OTHER,Machine-assisted training label; uncertain;ml:0.24. Not human-verified.
989145,158378,Sat Oct 14 10:39:32 +0000 2017,@AmazonHelp könnt ihr mir mal wieder helfen ? Mein Paket sollte zwischen den 10.-13. kommen ist aber nicht da. Warum ?,@158378 Was sagt denn die Sendungsverfolgung? Noch unterwegs oder bereits zugestellt? Viele Grüße ^TR,ORDER_DELIVERY,Machine-assisted training label; rules:2;ml:0.19. Not human-verified.
71890,132129,Thu Nov 30 10:06:16 +0000 2017,Bonjour @120533 je voudrais savoir si un jour vous comptez mettre comme moyen de paiement la carte Maestro ? Merci beaucoup,"@132129 Bonjour, je vous remercie pour votre suggestion, nous ne manquerons pas de remonter cela. Pour le moment les moyens de paiements acceptés sur notre site sont disponible sur la page suivante : https://t.co/AAffAeIkaw
^ARC",PAYMENT_BILLING,Machine-assisted training label; rules:2;ml:0.23. Not human-verified. | Human-verified correction: Customer cannot access their account.
2391862,688858,Tue Nov 14 10:34:58 +0000 2017,@AmazonHelp Oui parfait,"@688858 Je suis ravi d'apprendre que nos services sont à la hauteur de vos attentes.
^ARC",OTHER,Machine-assisted training label; uncertain;ml:0.19. Not human-verified.
1232892,409160,Wed Oct 25 17:17:19 +0000 2017,Awful service provided by @115850 tried to cancel &amp; arrange for pickup of a product thrice but everytime request was cancelled. #Shame https://t.co/fcZaYnXrmY,@409160 I'm sorry to know about the delay in pick up. Please reach out to us here: https://t.co/vlvfJr4nN9 we'd like to help. ^SG,RETURN_REFUND,Machine-assisted training label; manual semantic correction. Not human-verified.
2840261,790384,Mon Nov 27 16:26:41 +0000 2017,@AmazonHelp Amazon.in,@790384 We apologize for the experience you had. Kindly share your details here:https://t.co/beaaDm0muc and we'll get in touch with you soon. ^VH,OTHER,Machine-assisted training label; uncertain;ml:0.20. Not human-verified.
2439622,699731,Tue Nov 14 22:52:27 +0000 2017,@AmazonHelp So I was still unsure if I should just get a refund and if I needed to go out and buy a replacement to use tonight instead.,"@699731 I'm sorry about the wait, Alison! What is the name of the carrier assigned to your order here: https://t.co/Y5jpI9gRhE? ^SH",RETURN_REFUND,Machine-assisted training label; rules:16;margin:16. Not human-verified. | Human-verified correction: Customer cannot access their account.
2663165,750512,Sun Nov 19 08:24:50 +0000 2017,"@120540 come mai ho ordinato un libro il 6 novembre, che sarebbe dovto arrivare il 16 novembre ma non mi è ancora arrivato? Se vado negli ordini in corso dice : spedito... ma ho paura che il pacco non arrivi più.",@750512 Si tratta di un ordine spedito da Amazon o da un venditore Marketplace? Clicca qui: https://t.co/oGmhNDaGue per verificarlo. ^VE,PRODUCT_CONTENT,Machine-assisted training label; rules:2;ml:0.21. Not human-verified. | Human-verified correction: Customer cannot access their account.
1358102,436632,Fri Oct 27 19:45:01 +0000 2017,"When @115830 Email saying your parcel will be here by 8pm.. It’s nearly 9pm and it’s not here, so much for ‘Amazon Prime’🖕🏼😭",@436632 I'm so sorry that your item hasn't arrived!  What is the current status? You can check that here: https://t.co/aaDyEz1VgE ^FR,ORDER_DELIVERY,Machine-assisted training label; rules:8;margin:0. Not human-verified.
439227,219318,Wed Oct 11 10:08:06 +0000 2017,@AmazonHelp Vous êtes les premiers que je contacte.,"@219318 N'ayant pas accès à votre compte depuis Twitter, veuillez contacter notre SAV via :  https://t.co/hgIrz98cdI
^ARC",OTHER,Machine-assisted training label; uncertain;ml:0.23. Not human-verified.
421340,215400,Tue Oct 10 08:14:37 +0000 2017,"@120533 vous devriez changer de transporteur, Colisprivé a quasiment mis une semaine pour me livrer un colis parti de 100Km de chez moi","@215400 Bonjour Marc, je suis désolé d'apprendre cela. Avez-vous signalé le retard à notre SAV ? ^ARC",ORDER_DELIVERY,Machine-assisted training label; rules:2;ml:0.21. Not human-verified.
