customer_tweet_id,customer_author_id,customer_created_at,customer_text,brand_reply_text,intent,intent_notes
2318789,672154,Sat Nov 25 15:39:54 +0000 2017,"@115821 @3375 @Walmart The most recent one was shipped USPS, but @3375 has screwed me over multiple times in the last decade (e.g., “we couldn’t find your house” - WTF?)... https://t.co/pae27qnVWc",@672154 I am sorry to hear this. Can I ask have you been in touch with the carrier and if so have they advised you the reason for the delay here?^GA,,
12556,170829,Sat Oct 28 06:43:36 +0000 2017,"@115850 My friends are returning Amazon's return policy in India directly,
 they are cutting your pockets https://t.co/1h5lBnZGh9",@170829 We're sorry you feel this way. Please contact our support team here: https://t.co/vlvfJr4nN9 and we'll investigate this. ^ZH,,
21871,120768,Wed Nov 01 07:56:57 +0000 2017,Yo @115830 stop putting my account on hold! I just got it off hold yesterday and it's already back on hold and orders cancelled wtf!?,"@120768 Sorry about that, have you received an email from an account specialist? ^KM",,
550499,248244,Sat Dec 02 19:01:31 +0000 2017,@115830 not looking good as a prime customer next day delivery still no sign so why do i pay for this service ?,"@248244 I am sorry for your disappointment with this order! It is never our intention! Have we missed a delivery date quoted in your confirmation email? You can check here:  https://t.co/aaDyEz1VgE Let us know Karl, we are here to help! ^DJ",,
2604261,636815,Fri Nov 17 09:16:09 +0000 2017,@AmazonHelp Any recent updates regarding the launch of amazon prime music in India?,@636815 Currently Amazon Prime Music is exclusively available on echo devices. ^EM,,
1406573,258476,Sat Oct 28 18:32:04 +0000 2017,MY ONE DAY DELIVERY NEVER SHOWED UP @115830 YOU HAVE RUINED HALLOWEEN FOR ME. I HOPE YOURE PROUD OF YOURSELF. https://t.co/3HWapltxiw,@258476 Sorry for the frustration. We are here to help! Have we missed the delivery date shown here: https://t.co/aaDyEz1VgE ^AD,,
1366086,438019,Sat Nov 25 12:31:13 +0000 2017,"@AmazonHelp Aspettavo 3 pacchi. Mi arriva la chiamata dal numero 0282950307. 2 squilli, non faccio tempo a rispondere. Consegna rimandata a lunedì.  Ottimo servizio!","@438019 Mi dispiace per l'inconveniente. Se non l'hai già fatto, segnala l'accaduto al nostro Servizio Clienti per una verifica approfondita, cliccando qui: https://t.co/uoGaE1P9fD. Buona giornata!

- Elisabetta",,
991010,184637,Sun Oct 22 13:01:10 +0000 2017,@AmazonHelp ur delivery guy didn't call me &amp; I received a message saying I was not contactable!! Every time u prove u don't care abt custmr,"@184637 Sorry to know that, please connect with us here: https://t.co/TdDksLo6Mf and we'll check this out for you. ^MS",,
2336085,675914,Fri Oct 20 03:21:27 +0000 2017,@AmazonHelp It says AMZL US,@675914 We'd like to look into this for you! Please fill out your info and details here: https://t.co/AYjNhYOiRW ^AH,,
812500,313574,Mon Nov 27 18:42:19 +0000 2017,"@AmazonHelp Buenas tardes, se supone que hoy tendría que llegar el pedido, pues estaba en reparto. No ha venido nadie de ASM","@313574 Hola Andrés, lamentamos que continúen los inconvenientes con la entrega. ¿El transportista del pedido ya te ha dado alguna indicación de porqué no se ha entregado? ^MZ",,
2508094,715038,Wed Nov 15 23:49:22 +0000 2017,"@AmazonHelp My password is working normally and I can sign-in and view Prime video, order goods and view my orders. It’s just the Music function that is sending an endless sing-in error cycle",@715038 I'm sorry you're still having trouble listening to music! Please delete the app and re-download it. Let us know if the problem continues! ^BN,,
1330234,430351,Sat Nov 11 10:18:01 +0000 2017,@AmazonHelp I’ve already been in contact about this and been fobbed off. I usually recommend Amazon as having excellent customer service but recently I am really disappointed as the service delivered isn’t up to previous standards,"@430351 Apologies for the recent issues that you have encountered, please keep us posted on these deliveries. ^JJ",,
2923404,552394,Wed Nov 29 02:33:37 +0000 2017,@115821 how long does it take to get a conformation?? I’m still waiting on one package to ship. Getting upset.,"@552394 Packages can ship close to, or even on, the delivery date. Keep us posted on its arrival! ^DG",,
301050,187800,Fri Oct 06 20:44:07 +0000 2017,"Hey @116090: stop hiring random morons to deliver. Didn’t call me, left opened pkg in hallway in HUGE bag. #Unacceptable https://t.co/8xts6gkUx7",@187800 I'm sorry for the frustration! What carrier delivered the package? You can find that here: https://t.co/PyACxvY8Qo ^JF,,
2758150,771844,Wed Nov 22 06:03:59 +0000 2017,@AmazonHelp Is any timeline? Should I cancel my order? Please let me know,@771844 The issue is being looked into and the team would connect with you shortly. If you do not wish to wait any longer you may cancel the order and place a new one. ^KK,,
418192,214775,Tue Oct 10 04:29:39 +0000 2017,"@AmazonHelp あ、すみません自己解決しました。どうやら手数料数量がポイント分の金額を越えてたためっぽいです。
手数料等の金額詳細が最終ページで表れるため、カートに入れてる段階ではポイント分抑えれてる･･･と勘違いしておりました。","@214775 行き違いになり、失礼いたしました。問題解決についてお知らせいただき、ありがとうございます。
今後ともご利用の際に何かお困りのことやご不明点があれば、いつでもご遠慮なくお問い合わせください。 RI",,
2104264,621226,Wed Nov 08 12:31:03 +0000 2017,@116928 ¿Tendréis disponible hoy el Xiaomi A1?,"@621226 Hola Markez, hemos realizado una búsqueda y tenemos estas opciones disponibles: https://t.co/vvcm5SNp0m. ❤ ^DA",,
1223049,406985,Thu Nov 02 11:51:19 +0000 2017,"@AmazonHelp Je suis actuellement en train de discuter avec une conseillère.
Mais selon vos logiciels elle est déjà envoyée alors que c'est pas expédié","@406985 Entendu, merci de nous tenir informé de la situation, nous restons à votre disposition en cas de besoin.",,
230182,170839,Thu Oct 05 10:19:18 +0000 2017,@AmazonHelp I just submitted the problem but if I do not hear anything by 1700 I am going to have to cancel my order and buy elsewhere sadly.Thank you.,"@170839 Ok, really sorry again about this. ^KM",,
804042,198853,Thu Oct 12 17:05:23 +0000 2017,"@AmazonHelp This is first, all others can be downloaded.","@198853 The download feature is currently not available, please stay tuned for further updates on the download option for the title. ^RB",,
2824653,786961,Mon Nov 27 08:46:39 +0000 2017,"@AmazonHelp @115850 Order ID- 405-1654839-4490746 picked up with wrong tracking details, please help! https://t.co/gWBZBPV96L","@786961 We'd like to take a closer look into this. Kindly fill in your details here: https://t.co/beaaDm0muc and we'll assist you accordingly. Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public. ^AU",,
2405195,691795,Tue Nov 14 14:51:56 +0000 2017,"@116875 muchachos, voy a hacer una compra pero tengo una duda, están ahí?","@691795 Hola Elnath, ¡claro! . ¿Cómo te podemos ayudar? ^MB",,
2884160,800066,Tue Nov 28 11:00:41 +0000 2017,"@AmazonHelp Hi, is it possible to acquire a tax refund paper from Amazon for items purchased and intend to be shipped abroad?",@800066 Hello! You can find info on tax refund's here: https://t.co/NWh6bVxdzS.^CN,,
580655,256793,Sun Dec 03 11:51:58 +0000 2017,@AmazonHelp Nothing at all it just said address is undeliverable. I really need it too which is what is more annoying than anything. I've been waiting over a week already for it. Decided to buy from you instead of local which I'm regretting now.,@256793 I'm sorry to hear that. Can I ask which carrier was used for the order? You can check here: https://t.co/aaDyEz1VgE ^TI,,
1665245,507413,Mon Nov 06 10:51:54 +0000 2017,@AmazonHelp Dans le cas où vous auriez des doutes : https://t.co/mwadZb2MF4,@507413 Je comprends la situation. Avez-vous signalé cela à notre service après ventre pour mieux vérifier votre commande ? ^SB,,
247502,174803,Thu Oct 05 16:00:42 +0000 2017,"Preordered 8-9 for delivery tomorrow, get email today, now not coming until 25th Oct, poor show @115830, Currys and John Lewis have stock https://t.co/pulsAIS7tk","@174803 Terribly sorry for the delay, Steven! Were you given an e-mail regarding the reason for the delay? ^JZ",,
2739433,767525,Mon Nov 20 15:52:58 +0000 2017,"No se si te amo o te odio @116875, cada día compro algo 🤔","@767525 Hola Estefanía. 😃💚 Cuéntanos, ¿has hecho muchas compras este buen fin?
^DB",,
1127335,385787,Mon Oct 30 12:50:42 +0000 2017,@AmazonHelp It was there but not in amazon account but on my mail id i have replied it too can you tell me any time limit,"@385787 Thanks for the heads-up. If you've reverted to our correspondence, we'll get back shortly. ^YP",,
2538856,389945,Thu Nov 16 10:05:27 +0000 2017,@AmazonHelp vous etes pas compétent,"@389945 Bonjour, je suis désolée d'apprendre cela. Pouvez-vous m'expliquer davantage la situation rencontrée s'il vous plait ? ^SB",,
365219,202516,Sun Oct 08 19:51:31 +0000 2017,@AmazonHelp Bought a note8 as per the terms and instructions I registered with galaxy app and within 4 days I should have got the coupon to redeem the,"@202516 We'd like to get this checked, could you help us with the link to this offer? ^MA",,
35928,123815,Wed Nov 01 13:56:15 +0000 2017,@AmazonHelp Muito obrigada de verdade,"@123815 De nada. Caso precisar de informação adicional, é só perguntar 😉 ^LG",,
428597,216941,Tue Oct 10 13:35:02 +0000 2017,@115850 ordered LED light with 2 roll of 50 meter each as written in description but received only one roll of 50 meter yellow https://t.co/Ar7f0dLhjp,@216941 here: https://t.co/3yqvLnyTxi selecting the appropriate reason and we'll have this reviewed internally. (2/2)^YP,,
132565,145908,Fri Nov 24 07:06:47 +0000 2017,"@115850 I have had an unpleasant experience dealing with Amazon with reference to order no # 408-5217257-7653153, from delivery, to return pickup and now refund has been delayed a lot","@145908 Sorry for the trouble you have faced so far with the order. I understand how upsetting it could be. Please fill this form: https://t.co/beaaDm0muc and we'll have a closer look at your concern. Once you do the needful, our team will get back to you soon.^AR",,
317448,191764,Sat Oct 07 08:49:14 +0000 2017,"@AmazonHelp @15673 Ach komisch, auf dem Smartphone geht’s wieder.","@191764 Versuch mal bitte einen Neustart aller Geräte. Sag uns dann anschließend bitte Bescheid, ob wieder alles funktioniert. Grüße ^MF",,
2735694,400341,Sun Nov 26 23:26:18 +0000 2017,One day @115821 will hire delivery drives that can read an address label. One day... not today though.  😑,"@400341 It sounds like you had a bad experience, my apologies. Without providing any account information can you give us some more details? ^CH",,
1234212,409483,Mon Oct 16 01:26:55 +0000 2017,"@115821 Why does ""same day delivery"" constantly turn into next day delivery after I place the order? Commitment issues?",@409483 Hi Clark. We'd like to help the best we can. Has the delivery date for your order changed? ^HC,,
2835692,789300,Mon Nov 27 14:46:38 +0000 2017,"@AmazonHelp made an order, get completely wrong items, you can't honour my order or price I paid?! Absolute joke for a company your size!!!!",@789300 I am so sorry this happened! We'd like to make it right. Can you verify if the order was shipped by Amazon or a third-party seller on our site? You can check here: https://t.co/aaDyEz1VgE ^JY,,
2236369,652194,Fri Nov 10 18:35:38 +0000 2017,Feels like I'm waiting forever for my vinyl of the new @399451 album from Amazon to be delivered https://t.co/BlpFyBEy9J,"@652194 The wait is the hardest part! If your order has already shipped, you may be able to listen to the album now through our Auto-Rip program if your order is eligible. Please go here to learn more: https://t.co/3V2a6qpysY ^MB",,
957539,347201,Sun Oct 22 06:38:38 +0000 2017,@AmazonHelp I have submitted that.,"@347201 Thank you for confirming. If you have shared your details, our team will get back to you soon. ^AG",,
420986,191575,Tue Oct 10 07:19:36 +0000 2017,@115850 This is the mail I got 2 days back. No action yet. #AmazonSucks https://t.co/UIVkbV8ftD,"@191575 Please don't provide your order details, as we consider them to be personal information. Our page is visible to the public. ^GK",,
2419106,695008,Tue Nov 14 17:41:19 +0000 2017,"Fare la spesa su #amazonpantry?! Semplicemente semplice!
Grazie @120540! https://t.co/PwUZXnEqPO",@695008 ❤️ ^MA,,
998194,353516,Sun Oct 15 12:02:35 +0000 2017,@AmazonHelp Already shared.!,@353516 Thanks for responding. Kindly wait and our team will contact you at the earliest. ^GD,,
2282995,144097,Thu Oct 19 19:09:49 +0000 2017,"@AmazonHelp Eu já receeeeeebi TUDO, migs!","@144097 Eitaa, então o que está aguardando para começar a ler 🤷‍? ^MB",,
1943810,577901,Wed Oct 18 16:32:26 +0000 2017,@AmazonHelp j'ai directement signalé au transporteur,@577901 Je vous invite à contacter notre service client via le lien suivant: https://t.co/qzuu0dgDXz afin de vous aider. ^ASZ,,
319432,192169,Mon Oct 09 07:23:12 +0000 2017,@AmazonHelp Here is an open letter @115851 @amazonhelp since only 1 sided view on how one cannot move funds frm Amazon pay is being told to me. https://t.co/iYjthQJVML,@192169 We're sorry to know about the hassle. We've received your details. Our team is working on it and will revert to you on priority.^RS,,
893324,332123,Fri Oct 20 21:04:31 +0000 2017,@AmazonHelp Via phone I was told to contact my bank. However the bank didn't make the charge so I'm out of $10,"@332123 Just to clarify, what shipping method is shown for your item? Did you start a Prime membership with this order? ^DW",,
1718249,164814,Tue Oct 17 18:01:22 +0000 2017,This is not the way u can force a customer to purchase it from @115850 else u can't refund their money. Harrasement of customers 1/2 https://t.co/LWg5Ud5tB7,@164814 I''m sorry for the trouble. We've already replied to you here : https://t.co/HcyJRHPGCZ. ^PJ,,
1487301,465429,Mon Oct 16 21:16:50 +0000 2017,Hi @115830 my parcel says it is due for delivery today. It's nearly 22.20hrs. Is it really coming today? I do need it tomorrow. Urgently.,"@465429 I'm sorry, our carriers stop delivering at 21:00. Has there been a recent tracking update here: https://t.co/aaDyEz1VgE? ^TH",,
612702,219317,Wed Nov 22 13:52:58 +0000 2017,@AmazonHelp Gracias.,@219317 Cualquier consulta adicional no dudes en contactarnos. ^VL,,
140929,147798,Fri Nov 24 12:02:04 +0000 2017,"Danke an @116316 !
Weil ich dieses Jahr noch nicht über 100€ bestellt habe, darf ich das Handy für 250€ nicht per Lastschrift bezahlen!

Find ich super!
#Kundenservice
#keinPrime",@147798 Leider können wir diese Entscheidung nicht ändern. Gründe hierfür: https://t.co/kkXAbASVDr Tut mir leid. Lieber Gruß ^TG,,
1544162,446017,Sat Nov 04 05:59:23 +0000 2017,@AmazonHelp Already replied,@446017 We'll check and get back to you at the earliest. ^PS,,
99903,137876,Thu Nov 30 17:13:57 +0000 2017,"@AmazonHelp Ich ruf mal bei euch an, weil DHL sagt, ich soll einfach bis Samstag warten, es sei nicht deren Problem...","@137876 Genau, mach das 👍 ^AW",,
180361,158420,Wed Oct 04 11:35:41 +0000 2017,あたしもAmazonの箱から月を見てるわ。アサ https://t.co/ncqgS6jcqP,"@158420 (*ﾟﾛﾟ)ﾊｯ!! この視線の先には月が…!!　今日は月がキレイなんですね～
Amazon箱のご利用、ありがとうございますm(*-ω-)m RI",,
2753560,770772,Tue Nov 21 01:47:29 +0000 2017,@AmazonHelp やった〜！(..◜ᴗ◝..),@770772 ( *• ̀ω•́ )b✨ YM,,
939517,342711,Fri Oct 13 23:40:11 +0000 2017,@AmazonHelp @115817 But they didnt. Somehow @115821 system shows it as if it was picked up.,@342711 Thanks for the info. We'd like a second chance to look into this. Please contact us here: https://t.co/EKXRLsnxJu ^GG,,
1046077,366916,Mon Oct 23 12:03:53 +0000 2017,@AmazonHelp No help from amazon so far.,"@366916 We'd like to know what went wrong, please drop in the details here: https://t.co/GIJyeYqKE0 and we'll reach out to you. ^MS",,
2543915,382602,Sun Nov 19 17:44:37 +0000 2017,@AmazonHelp I restarted the firestick a couple days ago. It's been fine. Now I'm trying to watch some football and https://t.co/Q5KVx4Kv1Y,@382602 Just so I understand is it switching from football to Call the Midwife? ^AP,,
490657,231877,Fri Dec 01 16:22:11 +0000 2017,"Hi @AmazonHelp I received an email saying my order had been delivered to a neighbour,when I went to go pick it up they have no knowledge of it at all. Also there was no advice note through my door, pretty rubbish all round really!",@231877 I'm sorry to hear your order is missing. We'd like to take a look into this with you and see what's going on. Please contact us by phone here: https://t.co/JzP7hlA23B ^VS,,
1953611,579978,Thu Nov 16 11:46:37 +0000 2017,記憶にないけどいつのまにかAmazonプライム会員になってる,@579978 無料体験を利用されたことはありませんか？申し込み時にご案内しているように、自動更新設定を変更しない場合、期間終了後に本会員へ移行します。https://t.co/eVU96EyVoQ 意図しない登録のご様子ですが、よろしければ特典をご活用いただけたら幸いです。https://t.co/FJh7vAncqv RI,,
2074033,613406,Wed Nov 08 08:54:35 +0000 2017,"@115821 @AmazonHelp @115786 @115787 Amazon your logistics services are complete trash, the shipping information is incorrect and innacurate. It’s now 12:55am and still no xb1x",@613406 Sorry to hear that Tom. Amazon Logistics delivers until 9pm tonight. ^RS,,
1760384,529830,Wed Nov 08 15:08:45 +0000 2017,"@AmazonHelp Sure. I ordered a lot of 24 of an item, and I keep being sent 1 of the item.","@529830 Thanks for confirming! Since this requires account access, please contact here: https://t.co/233GuUIPkP for a full review. ^TM",,
2863340,795365,Mon Nov 27 23:50:00 +0000 2017,@AmazonHelp もちろん同一アカウントです。Amazon側では残高表示が出ますが、プライムナウのアプリ上では表示が出ません。,"@795365 何度もお手数おかけしておます。
一度アカウントのご登録状況確認し、ご案内をさせていただければと存じます。
よろしければ、下記URLよりカスタマーサービスにご連絡ください。
https://t.co/bwBU0NvYIn TY",,
1208717,403795,Wed Oct 25 10:38:59 +0000 2017,"@AmazonHelp No, imagino que debo comunicarme directamente con ellos. Gracias por la recomendación de seguridad pero me va el riesgo 😜","@403795 Recomiendo contactarlos para verificar si todo está correcto, en caso de asistencia adicional estamos a tu disposición. ^AZ",,
968679,349942,Sat Oct 14 06:44:14 +0000 2017,"@AmazonHelp U R required to give cashBack of Rs 50, as per your offer. It is effecting your credibility, as all others are also not got such cashBack",@349942 and we'll look into it. (2/2)^AU,,
2472378,216638,Wed Nov 15 11:53:08 +0000 2017,"@AmazonHelp So many times recently. What is this? Instructions say ""leave in greenhouse"". Why is this so difficult all of a sudden?!! Is this an ideal place for your driver to leave my parcel? 😤 https://t.co/Ps6IKxUxs7",@216638 I'm sorry to see how your item was left. Was the item damaged in any way? Have you reported this to us directly via the Contact Us link? ^SA,,
629521,269132,Wed Nov 22 15:32:05 +0000 2017,@AmazonHelp J’ai 3 commandes que j’ai passer hier matin. Toutes en prime avec « livraison garanti le 22 novembre avant 20h » elle sont même pas expédié. Cela serre à rien de proposer du prime dans ce cas 😩,@269132 Avez-vous signalé ce retard d'expéditon à notre service client pour en vérifier la cause ? ^KD,,
611196,265290,Wed Nov 22 12:55:51 +0000 2017,"@115821 @115830  @AmazonHelp As a student with a dying laptop I ordered a new Dell inspirion off of your site believing in your good customer service. Instead what has happened is that I firstly received duracell batteries, and when asked for a replacement then received...",@265290 Sorry to hear about this issue. Have you contacted us here:  https://t.co/JzP7hlA23B to see what options we have available?^MI,,
2212125,523966,Fri Nov 10 05:42:35 +0000 2017,@AmazonHelp Dear sir last 13 day 30 email but not solve problam...,"@523966 That's odd. I'd like to take a closer look into this, please share your details on the link here: https://t.co/GIJyeYqKE0 and we'll get back to you soon. ^PS",,
392197,208869,Mon Oct 09 16:32:42 +0000 2017,@115830 excellent use of packaging again... not bad for the environment at all... MASSIVE box https://t.co/dl6ETLbJry,@208869 Thanks for bringing this to our attention! Feedback can be left directly to our Packaging team here: https://t.co/fxgZ6hTrFA ^JO,,
763609,215402,Wed Oct 11 21:15:26 +0000 2017,@115850 @AmazonHelp will take my Consumer Complain back and trust Amazon again. Atleast u can give me a 300rs gc for my inconvenience. Pls https://t.co/mgBH6aX4J7,@215402 Please don't provide your order details as we consider it personal information. Our twitter page is visible to public. ^SQ,,
1576334,485651,Sat Nov 04 18:07:51 +0000 2017,@115821 @AmazonHelp What rubbish service is this on chat your agent said i will get refund and on email ur agent sorry not possible? Wtf? https://t.co/FtxP4gjewi,@485651 We'd like to take a closer look into your refund issue. Please fill out this form: https://t.co/GIJyeYqKE0. ^AM,,
678300,281822,Sun Nov 19 09:45:09 +0000 2017,@115821 I added my amount to the amazon pay and when i tries to checkout it add more than the total money. No way find where it justify the extra amount added. I need my amazon pay balance return to my account. Tell me the way.Its just a fake way to add money to account.,@281822 Apologies you had the problem with adding money to pay balance. You may reach out to support team here: https://t.co/vlvfJr4nN9. We’ll look into it. ^SB,,
546499,247076,Sat Dec 02 17:12:56 +0000 2017,@115821 what ever happened to guaranteed 2 day prime shipping? Everything is late these days.,@247076 I'm sorry for the frustration! We aim to meet our delivery dates. Do you have a current order which missed the intended delivery date stated in your order confirmation e-mail? ^AC,,
1179698,397440,Tue Oct 24 21:23:08 +0000 2017,Hey @115821 your delivery guy decided to leave the boxes for the entire building in our office.  Guess I'm the delivery guy now? https://t.co/zwSWiN8Nc8,@397440 I'm so sorry to see this! We want your orders secure. Can you let us know the carrier who delivered these items? ^EB,,
2520579,717939,Thu Nov 16 01:18:33 +0000 2017,密林primeのタイムセールに乗じて、7Dmk2用のバッテリーを2コ購入,@717939 ご利用ありがとうございます|ω・).SK,,
495876,233276,Fri Dec 01 18:09:23 +0000 2017,ya mañana sabré si mi paquete que pedí de @115821 esta a salvo y completo en la casa de la tia @22757 :D,"@233276 Esperamos que todo salga bien con tu paquete, Alonso. 😊 Mantennos al tanto de cualquier novedad . ^ES",,
598057,261773,Sun Dec 03 19:52:26 +0000 2017,"After a week of using it, I can happily say the @115833 was one of the best purchases I’ve made this year.",@261773 Fantastic! Glad to hear that you're enjoying your Echo! 😊^AB,,
20463,120469,Fri Oct 27 17:19:01 +0000 2017,"@AmazonHelp Since how much time I wait
For your action...??","@120469 Sorry about the stretch, Kaushal. Please reply to the email sent to you. Once we receive your reply, we'll check &amp; assist.^SV",,
742396,297514,Wed Oct 11 14:28:44 +0000 2017,@amazonhelp this url is broken on your site: https://t.co/nL5ldDxRB2 — needed for this: https://t.co/dD4Yvm02Pb,@297514 Cab you please provide a link to the page where this button is located? We'd like to look further into it. ^WJ,,
2115530,367685,Wed Nov 08 17:15:37 +0000 2017,@AmazonHelp Canada Post,@367685 Thanks for confirming! Have you tried these steps to locate your package: https://t.co/w3V3KfHfOH? ^HC,,
1751558,525433,Tue Nov 07 17:56:13 +0000 2017,"I will, but I think I better shift to @115937 or @118702 cause @115821 seems not interested in supporting customers after sale and favouring seller all the time. Last time some seller sold me expired product , n still he is selling at amazon. Shame ! https://t.co/Nu97T5bxFB",@525433 Could you please confirm if you have shared your details using the secured link provided in the previous correspondence?2/2^RI,,
163524,153824,Mon Nov 27 07:28:22 +0000 2017,"@AmazonHelp Yep and yet again it's been ""delayed"" after the first one was ""damaged in transit"" this was meant to be sent to me as an apology. Still no laptop, Prime customer, keep getting offered an extra month of Prime as compensation (great example of Prime so far?!?) Insulting.",@153824 Please complete the form here: https://t.co/tkLCr7DNil and someone from our team will be in touch to look into this.^PK,,
179931,158355,Wed Oct 04 10:25:47 +0000 2017,@115850 order id 406-0875156-9923538 i cancelled it as its taking forever to come nd you guys ask for pick up from home date.. #shitamazon,@158355 I'm sorry for the inconvenience. We'd like to look into it and work on it. (1/3)^AP,,
22146,120778,Wed Nov 01 11:33:02 +0000 2017,@AmazonHelp I did not see any email. I only had to call again. Now I see it is rescheduled for pickup tomorrow 2nd Nov.,@120778 please respond to the email so that we can assist you accordingly. (2/2)^SU,,
2540298,722369,Thu Nov 16 11:40:38 +0000 2017,@AmazonHelp もちろんです✨,@722369 ありがとうございますっ (人´∀｀o）✨　SM,,
909892,336123,Sat Oct 21 06:02:43 +0000 2017,"@115850 Would like to report a wrong delivery. Ordered Micro-USB cables for my parents, got TypeC cables instead # 403-6079381-8826765 1/2","@336123 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public.(2/2)^SF",,
155113,151574,Fri Nov 24 17:42:17 +0000 2017,@AmazonHelp Update: the parcel's still not here but I have https://t.co/3sdf9I4dPD,@151574 Has the tracking been updated? You can see that information here: https://t.co/aaDyEz1VgE ^GP,,
1916368,570802,Wed Oct 18 14:22:59 +0000 2017,@80 @116928 @130687 ¿Conocen en @116928 el lamentable servicio de entrega de paquetes que dan por culpa de @80? cc @130687 @115821 #fail https://t.co/AL1PkTKIWi,"@570802 Hola Toni, sentimos lo ocurrido. ¿Has contactado a @130687 mediante estes dados: https://t.co/n9FNM34tKe? ^DA",,
312990,190746,Sat Oct 07 07:50:29 +0000 2017,@AmazonHelp  https://t.co/Zu0qMvIX5G,"@190746 You must have received a correspondence from us, request you to check the same. ^SH",,
1627795,323707,Tue Oct 17 12:50:29 +0000 2017,@AmazonHelp It’s a business address. You know it closes at five.,@323707 I'm so sorry! Has your tracking been updated with a new delivery date? You can view it here: https://t.co/aaDyEz1VgE ^TK,,
410495,178543,Mon Oct 09 23:54:12 +0000 2017,"@AmazonHelp I haven't ordered her, I just noticed that when buying from Warehouse Deals with 2-Day Shipping the estimate is the 16th. Is this accurate?","@178543 Yes! Our Prime 2-day shipping refers to transit time, as some items may need additional processing.  ^HC",,
1268924,417118,Mon Oct 16 06:11:35 +0000 2017,"Well played @115821! blocked my account after adding 425$ bcz of address verification &amp; you guys asking me to fax my details,Seriously! https://t.co/FIXtWELTqq",@417118 Please send on the requested details via fax. You can use free fax services online.^CD,,
181309,158577,Sat Nov 25 01:20:04 +0000 2017,@AmazonHelp Yes I’ve tried that. What should I do next?,@158577 We can make sure this is escalated to our Technical team. When you have time give us a call. We're available 24/7 here: https://t.co/hApLpMlfHN ^EP,,
124058,143744,Fri Nov 24 01:26:30 +0000 2017,"@115830
Ordered item on Prime
 Dispatched 22nd to get to me next day (that’s what you promised)

But, You sent it Royal Mail for a 24th to 27th Delivery, and if I don’t get it by Tuesday 28th to contact you?

So what happened to your Prime Guarantee?","@143744 I'm sorry it hasn't arrived! To clarify, is there a delay message in Your Orders: https://t.co/BQmcNXViiI? ^SJ",,
627710,268662,Wed Nov 22 15:11:27 +0000 2017,"@132703 la aptitud del repartidor(según su tienda) y la actitud de la recepcionista de la tienda en Martorell dejan mucho que desear.
De un paquete de 24 horas de @116928  se va a convertir en uno de 72horas.
Conseguirán que anulen el pedido.
La hora que es ,sin noticias https://t.co/y2tWx24r0U","@268662 Hola Fran, lamento cualquier molestia ocasionada. ¿El pedido en cuestión era gestionado por Amazon o por un vendedor independiente? ^KS",,
480488,229189,Fri Dec 01 13:19:42 +0000 2017,"Hey @115821, please explain why I am paying for Prime’s 2 day shipping when I am getting 5 day shipping #Amazon https://t.co/d2STAEeAnA","@229189 Hello MJ, sorry you have not received your order. We'd like to assist! What was the delivery date provided in your order confirmation email? ^TE",,
2957042,816254,Thu Nov 30 02:03:30 +0000 2017,@AmazonHelp The carrier is AMZCA,@816254 We'd like to have a member of our team look into this for you. Please provide your order and contact info here: https://t.co/0wfl81e0un ^AG,,
1264468,416100,Fri Oct 27 12:39:27 +0000 2017,@AmazonHelp any update please share timeline in what time my replacement reach my home,"@416100 Once we receive the details, we will get back to you the latest by 12 hours. Appreciate your patience. ^BS",,
1623922,497411,Sun Nov 05 23:28:51 +0000 2017,"@AmazonHelp @497410 Gut zu wissen, dass man solche Mails melden kann. Danke! Werde ich in Zukunft auch direkt machen.",@497411 Immer wieder gerne! ^DW,,
386753,207562,Mon Oct 09 13:03:08 +0000 2017,"@115821 music @AmazonHelp most the songs keep Stuttering :(  ""War (Remastered)"" by U2 on Amazon Music. https://t.co/7Au0VSQWfY https://t.co/nAiQNtzvhN",@207562 I'm sorry the audio is skipping! Have you tried restarting the app as well as your modem/router? That usually helps! ^TK,,
1755084,528569,Mon Nov 27 02:52:52 +0000 2017,@AmazonHelp Just 3 days after this month will end 🤔,@528569 I understand your love for music :) It will be expanded to other devices and platforms in the future. Please stay tuned! ^BS,,
1826199,419257,Wed Oct 18 05:32:39 +0000 2017,"@AmazonHelp i cald ur custmr executive,he is denying for d replacement but u can check d screen shots dat i ws assured a replacement if d ordr get cncld",@419257 We can't gain access to your account details via Twitter and help you with a resolution here. As you've confirmed providing 1/2 ^KA,,
765713,303000,Sat Nov 25 09:00:44 +0000 2017,"@AmazonHelp No, I find your customer service menu on the app very confusing and can't work out how to send an email. I keep ending up on a chat with a robot that wants me to give it my phone number when I can't speak on the phone right now.",@303000 You can send us an e-mail via our website if you go to the following link:  https://t.co/JzP7hlA23B ^KI,,
2922645,808817,Wed Nov 29 01:47:04 +0000 2017,Placed a Prime Now order for a few random things I needed... Literally they used this huge bag for this one sheet of stickers. Amazon is so wasteful. https://t.co/XWiaSi0nqG,@808817 We strive to improve. Please provide more detailed feedback here: https://t.co/9QXcxpa4i6 ^BA,,
